"Id","SalePrice"
1600,156115.974539686
1601,66616.6747391339
1602,106689.110240562
1603,66604.7045712642
1604,230338.066588867
1605,254773.47020133
1606,162213.536052624
1607,171644.326171837
1608,215270.709680177
1609,183179.271164808
1610,154358.284912918
1611,142042.331690471
1612,162582.560691381
1613,174892.139329809
1614,123756.672269474
1615,87263.7590211595
1616,78107.882592016
1617,93753.1814385718
1618,124615.908104168
1619,150694.423277291
1620,169471.398356311
1621,133738.636183372
1622,144006.420011926
1623,273130.299590432
1624,206492.632333864
1625,118242.042617277
1626,179225.044766273
1627,181632.26273429
1628,297503.40310124
1629,188574.185615274
1630,334087.646912281
1631,227910.121801255
1632,230576.977456241
1633,190777.988882046
1634,190328.008372462
1635,180137.856196381
1636,157723.1335236
1637,185459.097946374
1638,184024.603919736
1639,192472.856162553
1640,256773.646350597
1641,185184.020175715
1642,239833.634175304
1643,214050.159765108
1644,240839.395666122
1645,214675.136856281
1646,166004.170266528
1647,153781.662813339
1648,132386.121249272
1649,145169.031732732
1650,117012.112841086
1651,126449.317358669
1652,99614.4755456651
1653,103559.375907964
1654,141226.13197973
1655,132069.538932756
1656,128249.294819447
1657,141513.840831121
1658,138771.733257473
1659,120466.486723924
1660,163143.856092696
1661,383284.317580935
1662,360500.815981163
1663,335913.941980157
1664,466547.572995224
1665,281737.231305377
1666,313657.543949078
1667,333308.466489425
1668,316654.830151707
1669,286272.582086595
1670,309949.052500942
1671,253283.564182257
1672,395813.947518655
1673,300926.323716338
1674,249826.469003945
1675,190300.056863429
1676,186996.999048628
1677,211550.921401958
1678,422858.094257078
1679,347943.522253045
1680,290433.560208414
1681,232272.121583574
1682,302857.117656275
1683,188748.095764537
1684,180262.007183353
1685,183474.548807684
1686,169600.217757412
1687,184826.330019006
1688,200257.532016267
1689,206589.90885708
1690,212777.151895531
1691,199100.328449483
1692,267284.833407799
1693,171889.858269282
1694,185184.363690027
1695,183314.410924933
1696,257807.56300746
1697,188386.82649416
1698,341007.849023427
1699,310828.72449245
1700,248313.861041986
1701,264285.284166327
1702,227872.806187555
1703,240404.021978048
1704,283175.319674545
1705,238644.611719227
1706,369461.706210189
1707,199333.470139758
1708,201844.02286683
1709,277292.405998263
1710,224860.902509064
1711,278110.241290397
1712,263883.523159803
1713,267088.469648366
1714,213946.460968102
1715,205722.852620651
1716,180435.50565404
1717,180294.357109809
1718,132138.158272424
1719,209144.660639036
1720,238018.045941365
1721,161811.504370853
1722,116385.144183487
1723,146995.633998385
1724,206920.144304252
1725,234899.014090321
1726,176542.500827142
1727,148410.724423694
1728,175862.24073093
1729,163238.75689406
1730,154109.395572782
1731,123244.58974445
1732,123226.37749456
1733,109519.454008617
1734,113946.030329848
1735,125985.40705269
1736,109872.525001361
1737,380358.036109134
1738,246974.541881085
1739,267189.499462851
1740,214210.555433453
1741,193233.402837743
1742,173221.766890931
1743,193868.138122054
1744,344019.012830155
1745,215702.710634263
1746,212216.659109796
1747,208255.312410739
1748,229659.287781752
1749,143317.632769105
1750,122592.33049966
1751,262551.388960297
1752,118672.511166007
1753,146234.085944702
1754,200031.854176032
1755,159770.766940527
1756,138595.364633444
1757,123089.899764665
1758,151657.985614224
1759,169656.893160267
1760,165408.675851063
1761,148745.908351419
1762,179788.373529908
1763,176253.607473846
1764,116613.773697317
1765,161916.420763078
1766,195288.64248369
1767,234005.560740719
1768,140794.459051324
1769,181943.750236994
1770,167759.013078913
1771,119619.734614742
1772,122356.708061593
1773,120626.168939967
1774,148574.978923274
1775,151248.669182469
1776,130441.311486879
1777,113451.428374548
1778,145902.356647967
1779,117975.248832148
1780,176857.122327636
1781,119098.378010603
1782,92672.4213047323
1783,144295.968461462
1784,111773.579906056
1785,115667.792842991
1786,167993.971393936
1787,171985.088335863
1788,72109.6338907308
1789,107292.445411141
1790,83714.660490205
1791,204745.279892181
1792,150123.615431082
1793,148050.959290043
1794,174985.434745475
1795,130761.799741422
1796,140835.796772308
1797,125373.984609156
1798,123538.737636749
1799,117200.731303981
1800,134527.162543913
1801,123736.404076276
1802,146251.031786382
1803,151642.610006173
1804,142464.041497608
1805,143373.495142522
1806,136114.185254712
1807,155853.147781411
1808,126841.693001914
1809,117940.07334529
1810,134378.878321319
1811,88436.4163810633
1812,98602.352866056
1813,118728.806744583
1814,96994.8946494153
1815,58040.243667161
1816,105036.906395927
1817,99186.6448505242
1818,116125.103706792
1819,122257.074313227
1820,53716.0568172165
1821,123084.242525895
1822,159179.057708409
1823,41733.7892276788
1824,136115.187544071
1825,125004.255003201
1826,95983.112580923
1827,97147.7301590432
1828,125355.687753762
1829,121843.47935319
1830,149419.260804262
1831,144357.983665541
1832,90704.0604690108
1833,130878.878612277
1834,116331.706954987
1835,120613.074550771
1836,114039.262394342
1837,89553.4383818575
1838,128557.221627613
1839,112393.553091043
1840,141857.626940663
1841,135900.358105196
1842,107898.553549251
1843,118593.87073976
1844,140471.246107946
1845,140218.17720593
1846,145631.986834726
1847,176750.672293809
1848,55790.6081276049
1849,112591.850561235
1850,114613.332319546
1851,149741.16916354
1852,125988.401951846
1853,123881.756782476
1854,156261.055158056
1855,150233.544740404
1856,223954.328190109
1857,129798.561134035
1858,120671.183565568
1859,115565.294976251
1860,132644.890668173
1861,117268.342138379
1862,362874.650308627
1863,336472.64572943
1864,336486.253073352
1865,336544.544015541
1866,324684.70685349
1867,239591.631888591
1868,281236.118279887
1869,217419.223103866
1870,228644.541292955
1871,255139.972208379
1872,183440.581073695
1873,245133.16274384
1874,149275.120056769
1875,180965.080868506
1876,199217.229867723
1877,206211.216104524
1878,197669.946088588
1879,122696.105416147
1880,137259.48765042
1881,239354.171361131
1882,258675.145567095
1883,184871.282165095
1884,200602.786471435
1885,230718.670354899
1886,280243.630339594
1887,224193.178321984
1888,287214.241696162
1889,177019.858892137
1890,113310.266306893
1891,133462.207522667
1892,92552.1672294466
1893,133954.850322236
1894,121027.04099773
1895,131365.97163585
1896,126353.066081809
1897,109008.288792231
1898,120757.813140821
1899,157775.008454961
1900,156315.019413596
1901,155305.017538399
1902,127261.515336904
1903,224479.790526355
1904,122822.244023032
1905,181208.273266449
1906,155307.319680421
1907,180794.681830614
1908,110973.985347927
1909,136399.238415799
1910,121744.005921112
1911,207201.381164461
1912,307300.65021824
1913,145463.359010139
1914,59121.5929576363
1915,259210.796979641
1916,65350.1273251999
1917,249505.106962828
1918,142381.545426519
1919,181521.589475498
1920,151479.16701373
1921,332075.880356215
1922,283663.759665114
1923,235984.26910448
1924,227659.151848766
1925,197291.087970163
1926,342612.378058916
1927,128421.889357424
1928,148766.468839965
1929,128659.828712314
1930,132285.725399807
1931,139313.694836201
1932,132198.04750109
1933,182698.498922342
1934,174613.862784058
1935,174343.058983087
1936,184813.912437832
1937,177516.543469473
1938,166050.863327332
1939,252041.897967059
1940,197646.560014486
1941,165544.635109793
1942,180453.557242372
1943,225093.378601545
1944,343236.246230249
1945,363883.363350782
1946,139303.34283742
1947,278265.277844116
1948,153365.581886102
1949,232621.106443885
1950,202424.139904577
1951,234529.020023233
1952,204572.427807547
1953,176918.636164727
1954,205122.969502007
1955,135440.203173928
1956,358469.962499708
1957,153594.36489883
1958,327348.742060319
1959,159221.615310949
1960,114149.740333301
1961,130712.133154701
1962,96716.7697920248
1963,105477.213420119
1964,98163.7607342583
1965,142298.452829937
1966,124923.519385477
1967,273887.141291415
1968,392275.377650035
1969,342100.072744681
1970,376353.242406504
1971,451090.466968981
1972,346671.298353431
1973,284390.064399493
1974,312024.632294326
1975,470377.85014938
1976,271559.543071612
1977,335582.264816037
1978,327833.775269535
1979,305213.283837282
1980,188982.789730359
1981,310152.602833371
1982,225092.028656043
1983,207737.421221948
1984,168718.449286276
1985,228356.86858186
1986,202211.017168836
1987,187595.247955239
1988,182584.308064586
1989,205494.929330135
1990,224921.40832918
1991,232333.948427358
1992,218441.328893544
1993,175300.009200922
1994,220559.568168081
1995,188037.606598574
1996,259365.876795331
1997,302350.397616398
1998,284156.300007273
1999,267363.614189344
2000,328130.372888728
2001,287457.600043726
2002,230889.551861811
2003,262580.571356399
2004,304921.199768921
2005,206211.862727417
2006,219178.989656265
2007,262137.367917962
2008,218123.888445578
2009,193698.953267013
2010,201674.972155043
2011,130413.043729009
2012,177075.153171869
2013,168211.564561462
2014,176462.528503338
2015,193846.088952677
2016,186486.251488645
2017,189145.323648443
2018,116335.230187976
2019,129028.89022527
2020,108405.136433433
2021,102173.712234464
2022,185352.744122666
2023,128180.826543848
2024,286587.762102649
2025,357442.089257571
2026,174899.215672019
2027,166008.907996027
2028,158334.742873553
2029,170021.663299678
2030,263055.607161931
2031,240685.005913665
2032,239336.504841325
2033,249764.987430774
2034,172974.196868742
2035,220827.49757507
2036,207811.514162057
2037,212999.979615449
2038,348934.3563383
2039,240698.077800605
2040,311125.862923624
2041,303603.199111861
2042,214017.347230065
2043,180567.888284659
2044,160342.523374671
2045,219058.063043152
2046,143307.107256655
2047,135347.9630586
2048,149265.584456575
2049,146211.002956499
2050,169681.487005235
2051,105426.692232713
2052,125291.912451622
2053,147114.958868751
2054,90903.6139261646
2055,151256.529037267
2056,162243.917565258
2057,107610.957034713
2058,211548.753714885
2059,132689.899089207
2060,172747.725786675
2061,166590.685621402
2062,126619.985626253
2063,123458.338617512
2064,134549.121821489
2065,125033.162289285
2066,169630.329872166
2067,127027.168833379
2068,141827.739611264
2069,87528.9142965812
2070,124025.452413415
2071,110085.839707422
2072,148025.516772948
2073,128898.832521233
2074,187507.635443415
2075,146568.014223658
2076,124917.209349374
2077,160729.747488213
2078,131676.495126779
2079,130828.794329007
2080,122320.01146585
2081,126972.919001791
2082,123194.228005994
2083,150017.90404261
2084,118250.150403293
2085,110004.303322993
2086,128620.746752102
2087,115019.342361119
2088,92910.8902930734
2089,87202.686388071
2090,133940.694602202
2091,99858.0740742053
2092,130983.05143122
2093,108935.462574438
2094,110883.281090623
2095,142236.577001204
2096,96495.0834571776
2097,100899.920543327
2098,137240.792198004
2099,65452.0555024583
2100,76369.4816412659
2101,115100.494074712
2102,123714.646569756
2103,107362.172222232
2104,131115.605975197
2105,122814.139833621
2106,63206.3794177827
2107,188043.514681684
2108,113831.314800855
2109,105777.19910202
2110,111955.371160292
2111,133132.397449438
2112,124331.379065601
2113,103404.119421178
2114,111851.62205297
2115,142502.723445025
2116,109209.832046354
2117,126629.23717988
2118,115727.525675341
2119,113336.567917684
2120,112380.659009973
2121,78689.7084527632
2122,108175.468562827
2123,89022.9433413349
2124,160058.135168503
2125,113978.062406462
2126,138535.950415378
2127,219306.53448255
2128,135432.73933282
2129,89911.103846543
2130,120914.450819578
2131,163026.425553984
2132,111394.989075044
2133,122221.899427642
2134,119989.743046487
2135,92730.4561163113
2136,72782.5464116954
2137,108230.33410814
2138,120529.501059374
2139,146067.808526133
2140,133015.513062608
2141,164863.86973966
2142,123215.604832816
2143,145263.724470707
2144,115180.333584192
2145,131676.399709681
2146,165396.708449355
2147,163541.187296544
2148,145242.029708979
2149,147725.121739405
2150,241017.903361878
2151,141090.251283631
2152,152920.463819799
2153,172220.205148489
2154,105511.843238215
2155,142976.636811874
2156,251279.47303567
2157,228725.938810015
2158,233559.555350329
2159,220925.039585107
2160,198926.099971033
2161,253459.923434534
2162,387188.813118202
2163,324174.29405648
2164,251299.818152703
2165,228144.62052611
2166,160734.01976201
2167,223418.890370222
2168,176956.346946741
2169,191581.272603267
2170,206649.221874965
2171,162725.253752695
2172,132440.717812184
2173,183083.263086936
2174,224898.804550302
2175,302698.596511315
2176,306772.270921219
2177,242835.629055377
2178,221098.125016494
2179,141742.350334902
2180,203086.95964677
2181,190826.736885384
2182,216811.748101226
2183,187705.009027882
2184,116118.152380917
2185,124165.269914258
2186,148179.476146588
2187,157752.225787007
2188,156507.148864348
2189,284589.296617253
2190,74086.962772387
2191,79611.0590026172
2192,93790.123511794
2193,106279.894598568
2194,112581.644586255
2195,102555.666804219
2196,99661.2984965413
2197,116563.274316647
2198,162931.423666999
2199,198671.525206815
2200,137217.816610243
2201,134143.288375437
2202,196576.509808704
2203,125491.862772723
2204,155264.223674903
2205,103270.832160195
2206,123085.017767051
2207,214518.776630666
2208,254673.953756591
2209,214836.811874957
2210,115394.741145537
2211,120385.9786627
2212,123876.602553293
2213,103565.756537392
2214,133482.540386861
2215,101781.851585827
2216,124385.55878751
2217,62796.3966205306
2218,63566.1459839858
2219,65530.4786756064
2220,67147.3221523947
2221,260468.191996808
2222,232801.487949551
2223,280598.772072776
2224,229616.691622974
2225,121098.163859529
2226,177588.059422902
2227,204555.675221658
2228,265007.305819162
2229,250301.399240896
2230,155066.915411551
2231,210753.159603237
2232,177272.878014935
2233,165361.816497807
2234,238814.626087347
2235,206056.978415814
2236,253095.670783616
2237,302197.816977524
2238,201955.731734531
2239,108861.492744081
2240,153596.732749893
2241,137980.165576811
2242,123730.696998089
2243,130093.050409863
2244,103817.192074877
2245,99877.7477866376
2246,131572.96666318
2247,117903.159491541
2248,124430.321836664
2249,121940.583605953
2250,128213.736313134
2251,104167.73195299
2252,184379.665237638
2253,170259.181973653
2254,188427.003875857
2255,191468.208704468
2256,175112.941645246
2257,211025.158080962
2258,166072.697951609
2259,180909.939804625
2260,143668.814247295
2261,209971.143461437
2262,223949.359437768
2263,371213.575294476
2264,452513.645443429
2265,169039.613542678
2266,284425.77761327
2267,345011.060030772
2268,414042.840083464
2269,159639.729122432
2270,203901.127572707
2271,211875.905975787
2272,202424.120412473
2273,163753.273045124
2274,183947.912237207
2275,152404.1680205
2276,181451.493150289
2277,177695.004940611
2278,159919.498918796
2279,117516.862930919
2280,110862.647496286
2281,163383.554067642
2282,174698.729920841
2283,105053.843007566
2284,102998.686069356
2285,128976.917974605
2286,125640.094868902
2287,355140.621892385
2288,271323.040928978
2289,348567.802933904
2290,409266.385275574
2291,322541.59481924
2292,413261.231650814
2293,426187.590585016
2294,369041.035342601
2295,459112.622074264
2296,256534.465480295
2297,331520.449446999
2298,316123.569721433
2299,344938.724437801
2300,310880.673359327
2301,307428.758450433
2302,244244.944157068
2303,237920.437452143
2304,241546.070542307
2305,194058.554897959
2306,186545.277078135
2307,202954.545725611
2308,210420.54801774
2309,260970.607180007
2310,216844.04058777
2311,209824.548276353
2312,162726.898785218
2313,168487.21431742
2314,169751.861963423
2315,191254.003924921
2316,219139.337830403
2317,182996.370712618
2318,181468.639458734
2319,192223.367151939
2320,193741.339166199
2321,247973.41720662
2322,193145.148815742
2323,190868.506433832
2324,198514.663976481
2325,222298.310090612
2326,191500.046154072
2327,213408.888315793
2328,228198.978670708
2329,191854.158722682
2330,185663.353270051
2331,325563.160935458
2332,395530.596116439
2333,318442.229047015
2334,252387.234380109
2335,271851.126408256
2336,290538.784769706
2337,188607.15270181
2338,260523.556223591
2339,223469.744593429
2340,368869.194338108
2341,216128.173003969
2342,237097.404911982
2343,234290.813646947
2344,213147.112171549
2345,231118.542677698
2346,213987.476040165
2347,199357.096976527
2348,244353.973686031
2349,162735.17988651
2350,288591.833434024
2351,245556.751049754
2352,253742.198644614
2353,265449.506043685
2354,141107.103211429
2355,143620.294266634
2356,144932.734564008
2357,189734.671655857
2358,181824.735439942
2359,128349.202741197
2360,118032.120875818
2361,142848.188469178
2362,282098.90513221
2363,131444.761351372
2364,162063.322972326
2365,240355.862627168
2366,203754.324152252
2367,223957.446915285
2368,214475.335227297
2369,212773.237068056
2370,174972.156191595
2371,157487.623512721
2372,190080.136405636
2373,293384.163824187
2374,300754.456147413
2375,272731.453135198
2376,309446.156501847
2377,345679.693492018
2378,152180.572003295
2379,199966.013907343
2380,152901.832739659
2381,168044.433100144
2382,220288.611785571
2383,208166.639500982
2384,261469.449796702
2385,176442.606559484
2386,134952.113876321
2387,136036.51655914
2388,114978.712746191
2389,130232.557645707
2390,147661.729359022
2391,140229.581116873
2392,120506.146108994
2393,173682.689936088
2394,137477.976232624
2395,219153.748573456
2396,146970.486251054
2397,227658.967908411
2398,140085.09612532
2399,64265.0357398079
2400,73311.0432478088
2401,115021.558589531
2402,136352.011336703
2403,152783.820155036
2404,148724.340904877
2405,157747.440866846
2406,148759.291857555
2407,127146.305698243
2408,151938.196834572
2409,124310.95245678
2410,169038.066050463
2411,114373.93710042
2412,151831.17558299
2413,126398.003263924
2414,155796.077214053
2415,138651.251985386
2416,128077.21658893
2417,136084.695460449
2418,137359.786059801
2419,125955.26560298
2420,123637.175172597
2421,137084.795245333
2422,102362.829400022
2423,108792.074979714
2424,171542.335139531
2425,212832.987044421
2426,137998.747706632
2427,122857.670928898
2428,184510.644140846
2429,117021.77186612
2430,140510.286286199
2431,109764.650081118
2432,149946.067474554
2433,147434.02287101
2434,134473.393985824
2435,148337.86456749
2436,112146.5043945
2437,103299.938915878
2438,123065.823800063
2439,107806.675162139
2440,127062.191081642
2441,99285.4513448822
2442,108369.417263904
2443,137299.247757746
2444,124298.757748165
2445,99160.9100147135
2446,128940.925301941
2447,190521.109128766
2448,129248.017035188
2449,118932.052606006
2450,147339.159666805
2451,114243.920836927
2452,204054.440724364
2453,91704.0904123522
2454,107263.958821544
2455,144225.204189091
2456,113416.855768023
2457,124621.348051727
2458,117458.15328364
2459,99977.7822858124
2460,144392.631312747
2461,121487.163024493
2462,122975.923217912
2463,117524.744069915
2464,161425.553820253
2465,136201.697928361
2466,106507.970674334
2467,137892.655615224
2468,91190.5584863136
2469,81304.0494220772
2470,176666.165123942
2471,199391.030015916
2472,153363.130528984
2473,111050.544962893
2474,70788.8145620508
2475,210440.114790269
2476,117046.798444496
2477,117979.587630209
2478,150188.057483207
2479,96277.2904867875
2480,149949.914039698
2481,120125.087078245
2482,129965.696160836
2483,109052.810808158
2484,127279.677110274
2485,120745.572959664
2486,139078.185846974
2487,163900.599120582
2488,174417.222477698
2489,154934.4730872
2490,136725.164012301
2491,107855.692950816
2492,202751.919562641
2493,153085.219805376
2494,147653.614589181
2495,91044.8544687194
2496,264411.4918554
2497,144718.880649385
2498,111503.936429001
2499,91001.3084378405
2500,118164.985794825
2501,129184.958756636
2502,156238.174590186
2503,100794.862735803
2504,169373.925885207
2505,217431.084023821
2506,270115.40047013
2507,286022.967507996
2508,270264.242092903
2509,216542.626137219
2510,224574.123481253
2511,180068.131616628
2512,211027.12045272
2513,221407.347426866
2514,273349.791718364
2515,147757.768388399
2516,178523.19129375
2517,146803.197786005
2518,148443.141766427
2519,229727.509024406
2520,222117.165511149
2521,190015.911057956
2522,229011.844844911
2523,115757.122223195
2524,133875.091544934
2525,139531.52048329
2526,136073.285406628
2527,119856.814239521
2528,126059.589252947
2529,133075.59418936
2530,132659.549027033
2531,258241.052417341
2532,230437.051677449
2533,200641.20939702
2534,234899.802191924
2535,288869.005956896
2536,248814.321806668
2537,240013.83922611
2538,192394.388851238
2539,198070.863072355
2540,189660.3876258
2541,198535.203086897
2542,161690.839175917
2543,121360.474942775
2544,110177.474343385
2545,139599.600212241
2546,129609.337321277
2547,144472.301935502
2548,157543.080837989
2549,156800.571626375
2550,934757.675683736
2551,139114.858344836
2552,125378.577924335
2553,74846.1453074821
2554,97215.5850534536
2555,129777.476118297
2556,101594.165142216
2557,102666.41008975
2558,167251.287393026
2559,119946.120464169
2560,153705.594493867
2561,149977.843878377
2562,136137.911337376
2563,140479.090086859
2564,195119.777816723
2565,130170.842889583
2566,131368.02301543
2567,127510.443158367
2568,179492.953401286
2569,195279.197929359
2570,116053.076958431
2571,161977.901471571
2572,152926.304103222
2573,190789.139532233
2574,278937.878960925
2575,125805.160857237
2576,106615.585235729
2577,148976.135267706
2578,86201.1584253016
2579,62910.2449138439
2580,72597.8192726077
2581,86459.5513824446
2582,95124.4326161119
2583,264310.454033391
2584,172898.33725546
2585,188350.309468466
2586,223197.590430188
2587,206421.702843628
2588,145898.647570676
2589,149585.318682607
2590,201301.771878397
2591,242562.620626429
2592,207528.956352859
2593,230961.380111946
2594,183810.32325286
2595,200921.07759337
2596,293017.385934148
2597,183254.147396231
2598,302773.911213533
2599,323890.323626009
2600,121340.968385279
2601,138377.984936812
2602,81744.1566685471
2603,91356.8590275337
2604,87841.5744448205
2605,80685.9423247445
2606,141905.928791045
2607,233611.603720774
2608,192707.985124672
2609,180527.323543349
2610,108858.809706391
2611,108725.159995073
2612,165939.587116
2613,132843.935161387
2614,121243.566503397
2615,161029.013869631
2616,156596.857256529
2617,174398.858284646
2618,194988.522905401
2619,200849.107531522
2620,188561.965535114
2621,175633.266214285
2622,182370.139076063
2623,240954.830042823
2624,309986.138883231
2625,280651.004493419
2626,182785.460045589
2627,171431.593081388
2628,480803.877334407
2629,529591.250974098
2630,396731.26876159
2631,477387.060776363
2632,413932.639496586
2633,307035.68153095
2634,414649.802926374
2635,166579.808009096
2636,173112.375217861
2637,186523.472960998
2638,258185.021458829
2639,188082.053942109
2640,151939.79932972
2641,107104.591870161
2642,173380.203287347
2643,109945.587755029
2644,123175.284562507
2645,108001.542809284
2646,94448.8658132105
2647,102581.390155407
2648,148756.664605045
2649,167730.39526473
2650,133904.911249881
2651,130468.673492435
2652,386847.574318854
2653,247695.416700847
2654,236620.536965521
2655,364671.974853181
2656,329950.363928216
2657,320721.903604939
2658,276175.87912209
2659,324965.620465723
2660,346187.080274301
2661,338122.090415838
2662,334115.63105701
2663,287570.181979308
2664,257008.732568649
2665,301396.077795382
2666,274519.471115411
2667,178434.47474375
2668,180775.081754585
2669,180510.944900704
2670,295177.439564993
2671,195406.365765235
2672,202218.773883189
2673,195421.07732688
2674,188720.584549623
2675,175329.202829196
2676,204619.492452114
2677,199004.906695387
2678,271791.574398074
2679,278678.7449685
2680,283957.448982254
2681,385208.827477298
2682,327038.513842082
2683,534050.022240802
2684,325769.738278858
2685,328699.596820709
2686,241774.679823149
2687,284942.570652659
2688,207999.066958654
2689,207871.636668706
2690,384035.942772714
2691,187379.073023684
2692,134482.373142471
2693,198962.966355519
2694,133076.702471488
2695,196297.500345768
2696,187501.094497673
2697,176066.443163471
2698,189398.00462587
2699,165431.290822552
2700,147904.880163185
2701,147868.640029928
2702,112269.276432292
2703,123883.495121521
2704,147210.783616907
2705,105421.910597424
2706,106780.763010104
2707,127028.592776649
2708,123623.349403959
2709,104416.415352326
2710,125963.837479245
2711,259088.646765065
2712,371581.945000664
2713,183452.719672075
2714,158108.662199359
2715,166583.183075453
2716,163790.809589709
2717,188770.648143587
2718,221790.873719437
2719,147747.390943882
2720,185795.06956888
2721,130089.194442632
2722,157993.496389806
2723,146438.409916595
2724,125791.572951686
2725,129060.710571636
2726,149172.058371596
2727,204003.675640569
2728,195250.093334008
2729,146691.634658842
2730,143125.791314037
2731,148942.801660529
2732,135743.098652954
2733,172820.328395219
2734,141301.634995624
2735,132555.140529457
2736,148682.920043912
2737,121573.484978742
2738,141014.498383972
2739,156897.572829189
2740,144757.010905623
2741,134656.838882093
2742,157596.286810121
2743,145510.718329883
2744,167689.076578637
2745,147659.526418408
2746,133588.93657894
2747,166635.060541037
2748,135398.621973566
2749,132268.561606932
2750,131703.244212529
2751,136658.463652716
2752,228745.654800627
2753,158286.499152632
2754,227599.654200924
2755,147964.368192035
2756,107686.561173893
2757,77198.9189392004
2758,104224.735796141
2759,172211.415333151
2760,121086.404028238
2761,141192.016694239
2762,137886.195633898
2763,194922.524403926
2764,155386.187580855
2765,310441.124930729
2766,145626.448262239
2767,96169.2905401764
2768,123368.774308977
2769,126623.399801377
2770,148700.058373158
2771,107752.42952513
2772,106836.579068626
2773,167399.249471402
2774,137962.309797654
2775,119135.007726051
2776,142174.604769305
2777,146465.272688824
2778,119723.370016552
2779,124615.476806385
2780,102625.070783652
2781,99326.9190310321
2782,99157.6659098188
2783,94194.4787831717
2784,128031.711852834
2785,146490.835249725
2786,73234.8350187574
2787,122616.587341176
2788,79922.6351819647
2789,167206.719075848
2790,110754.625784458
2791,106628.924915639
2792,47829.2664840754
2793,165151.593001477
2794,84581.5973801094
2795,115263.988074095
2796,97510.3427450641
2797,187330.205724827
2798,106779.897893853
2799,109196.690721369
2800,71359.448323553
2801,102098.777924922
2802,114984.358935739
2803,150222.27110824
2804,140817.494605366
2805,108240.936012794
2806,85721.1794816908
2807,166312.615057962
2808,147919.215233436
2809,119664.206346829
2810,119057.800354481
2811,160867.979849757
2812,162653.019897487
2813,155534.579443567
2814,150623.370023927
2815,116048.640963568
2816,238587.360729848
2817,159470.107301398
2818,127446.27408904
2819,202240.15813573
2820,134366.579047558
2821,121775.509207604
2822,193493.633890755
2823,334971.308509334
2824,163283.550069385
2825,152210.938157278
2826,140200.746962829
2827,136997.073837875
2828,201620.085330066
2829,240910.156841993
2830,221337.13812366
2831,176989.753931227
2832,240834.661830839
2833,286268.229505032
2834,225684.292716267
2835,226756.835411328
2836,195133.592931653
2837,161393.993486194
2838,146500.490757909
2839,169279.36641434
2840,204063.744889133
2841,197769.111163498
2842,229565.001526749
2843,146506.245749516
2844,171209.905939618
2845,128925.566853488
2846,204157.210131874
2847,211167.083162825
2848,212707.933494572
2849,202234.279093407
